comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0
2517926,uM,DC50,,BAO_0000179,DC50,2022757,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,B,,CHEMBL4676570,10.1021/acs.jmedchem.0c00943,33095584,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,PUBLICATION,"We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.",,C[C@](O)(Cn1cc(F)cn1)C(=O)Nc1cnc(C#N)c(C(F)(F)F)c1,C14H11F4N5O2,CHEMBL4781335,0.88
2520172,uM,DC50,,BAO_0000179,DC50,2022757,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,B,,CHEMBL4676570,10.1021/acs.jmedchem.0c00943,33095584,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,PUBLICATION,"We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.",,C[C@](O)(Cn1cc(F)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,C15H12F4N4O2,CHEMBL4783581,0.74
2530033,uM,DC50,,BAO_0000179,DC50,2022757,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,B,,CHEMBL4676570,10.1021/acs.jmedchem.0c00943,33095584,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,PUBLICATION,"We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.",,C[C@](O)(Cn1ccc(-c2ccc(F)cc2)n1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,C21H16F4N4O2,CHEMBL4793442,0.99
2744595,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,C31H35N5O,CHEMBL5173364,4.78
2745946,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,Cc1cncc(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccnnc6)CC[C@]5(C)[C@H]4CC[C@]23C)c1,C30H36N4O,CHEMBL5174715,11.78
2750215,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,Cc1cn(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccncc6)CC[C@]5(C)[C@H]4CC[C@]23C)cn1,C29H36N4O,CHEMBL5178984,2.84
2752231,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3ccnc3)=CC[C@@H]12,C27H33N5O,CHEMBL5181000,2.76
2756973,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,C[C@]12CC[C@H](NC(=O)c3ccncc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,C32H36N4O,CHEMBL5185742,3.76
2768955,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,Cc1cn(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6cccnc6)CC[C@]5(C)[C@H]4CC[C@]23C)cn1,C29H36N4O,CHEMBL5197724,3.58
2771523,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3ccnn3)=CC[C@@H]12,C26H32N6O,CHEMBL5200292,4.36
2771928,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,Cc1cn(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccnnc6)CC[C@]5(C)[C@H]4CC[C@]23C)cn1,C28H35N5O,CHEMBL5200697,2.08
2772933,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,C[C@]12CC[C@H](NC(=O)c3ccncc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3ccnc3)=CC[C@@H]12,C28H34N4O,CHEMBL5201702,235.0
2777869,uM,DC50,,BAO_0000179,DC50,2207002,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,B,,CHEMBL5119710,10.1021/acs.jmedchem.2c01164,36070471,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.",PUBLICATION,"Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.",,COc1cncc(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccnnc6)CC[C@]5(C)[C@H]4CC[C@]23C)c1,C30H36N4O2,CHEMBL5206638,38.39
