comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
566046,%,Emax,,BAO_0000656,Emax,580929,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,F,,CHEMBL1054894,10.1021/jm900880r,19606870,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).",PUBLICATION,"A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.",,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CC[C@@H]12,C19H29NO2,CHEMBL559246,105.0,,
566053,%,Emax,,BAO_0000656,Emax,580929,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,F,,CHEMBL1054894,10.1021/jm900880r,19606870,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).",PUBLICATION,"A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.",,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)[C@H](Cc5cccc(F)c5)C[C@H]4[C@@H]3CC[C@@H]12,C26H34FNO2,CHEMBL556229,40.0,,
566054,%,Emax,,BAO_0000656,Emax,580929,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,F,,CHEMBL1054894,10.1021/jm900880r,19606870,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).",PUBLICATION,"A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.",,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)/C(=C/c5cc(F)cc(F)c5)C[C@H]4[C@@H]3CC[C@@H]12,C26H31F2NO2,CHEMBL556431,98.0,,
566064,%,Emax,,BAO_0000656,Emax,580929,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,F,,CHEMBL1054894,10.1021/jm900880r,19606870,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).",PUBLICATION,"A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.",,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)/C(=C/c5ccncc5)C[C@H]4[C@@H]3CC[C@@H]12,C25H32N2O2,CHEMBL556848,69.0,,
567909,%,Emax,,BAO_0000656,Emax,580929,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,F,,CHEMBL1054894,10.1021/jm900880r,19606870,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).",PUBLICATION,"A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.",,C/C=C1\C[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1O,C21H31NO2,CHEMBL557116,92.0,,
567925,%,Emax,,BAO_0000656,Emax,580929,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,F,,CHEMBL1054894,10.1021/jm900880r,19606870,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).",PUBLICATION,"A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.",,CNc1ncc(/C=C2\C[C@H]3[C@@H]4CC[C@H]5N(C)C(=O)C=C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)cn1,C25H34N4O2,CHEMBL563597,148.0,,
630886,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,"Entry 0: 2111617, Entry 1: 2111620, ","Entry 0: Agonist activity at VP16-AR wild-type (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 1: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4820467, Entry 1: CHEMBL4820470, ","Entry 0: 10.1021/acs.jmedchem.0c01563, Entry 1: 10.1021/acs.jmedchem.0c01563, ","Entry 0: 33470111, Entry 1: 33470111, ","Entry 0: CHEMBL4819022, Entry 1: CHEMBL4819022, ","Entry 0: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 1: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 1: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., ",,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,C21H16F4N4O2S,CHEMBL1082407,5.0,40.0,
712273,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,"Entry 0: 1736258, Entry 1: 1904903, ","Entry 0: Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone, Entry 1: Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to control, ","Entry 0: A, Entry 1: A, ",,"Entry 0: CHEMBL4151794, Entry 1: CHEMBL4407261, ","Entry 0: 10.1021/acs.jmedchem.8b00743, Entry 1: 10.1021/acs.jmedchem.9b00711, ","Entry 0: 30091920, Entry 1: 31274313, ","Entry 0: CHEMBL4145686, Entry 1: CHEMBL4406804, ","Entry 0: Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101)., Entry 1: Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633)., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway., Entry 1: Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance., ",,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,C29H35NO2,CHEMBL1276308,100.0,100.0,
1787270,%,Emax,,BAO_0000656,Emax,1448075,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,B,,CHEMBL3371980,10.1021/jm5009049,25121964,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.",PUBLICATION,"We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.",,Cc1c(C2=NN3CC[C@H](O)[C@H]3[C@@H]2O)ccc(C#N)c1Cl,C14H14ClN3O2,CHEMBL3326453,55.0,,
1787271,%,Emax,,BAO_0000656,Emax,1448075,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,B,,CHEMBL3371980,10.1021/jm5009049,25121964,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.",PUBLICATION,"We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.",,CO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC[C@H](O)[C@@H]12,C15H16ClN3O2,CHEMBL3326454,97.0,,
1787272,%,Emax,,BAO_0000656,Emax,1448075,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,B,,CHEMBL3371980,10.1021/jm5009049,25121964,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.",PUBLICATION,"We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.",,CCO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC[C@H](O)[C@@H]12,C16H18ClN3O2,CHEMBL3326455,98.3,,
1787273,%,Emax,,BAO_0000656,Emax,1448075,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,B,,CHEMBL3371980,10.1021/jm5009049,25121964,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.",PUBLICATION,"We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.",,Cc1c(C2=NN3CC[C@H](O)[C@H]3[C@@H]2OC(C)C)ccc(C#N)c1Cl,C17H20ClN3O2,CHEMBL3326456,102.0,,
