comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1
375772,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C28H47NO3,CHEMBL427078,10000.0,
375779,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C29H49NO3,CHEMBL387651,10000.0,
375786,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C30H51NO3,CHEMBL224734,10000.0,
375792,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CCCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C31H53NO3,CHEMBL276621,1600.0,
375795,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C29H45F5O3S,CHEMBL224736,16.0,
375796,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C31H49F5O3S,CHEMBL387850,200.0,
375797,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C33H53F5O3S,CHEMBL224015,490.0,
375798,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C35H57F5O3S,CHEMBL388724,10000.0,
375799,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CCCCCCNC(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C33H57NO3,CHEMBL224047,10000.0,
375806,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)CC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C37H61F5O3S,CHEMBL224278,10000.0,
375807,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CCCCN(C)C(=O)CCCCCCC[C@@H]1CC2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C32H55NO3,CHEMBL223813,280.0,
375808,nM,FI5,,BAO_0000179,FI5,432233,Agonist activity at androgen receptor expressed in HeLa cells assessed as effect on dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,,CHEMBL914605,10.1016/j.bmc.2006.09.072,17064916,CHEMBL1144524,Discovery of 7alpha-substituted dihydrotestosterones as androgen receptor pure antagonists and their structure-activity relationships.,PUBLICATION,"A series of 7alpha-substituted dihydrotestosterone derivatives were synthesized and evaluated for androgen receptor (AR) pure antagonistic activity. From reporter gene assay (RGA), the compound with a side chain containing N-n-butyl-N-methyl amide (19a) showed pure antagonistic activity (IC(50)=340nM, FI(5)>10,000nM), whereas known AR antagonists showed partial agonistic activities. The optimization of 19a led to compound 23 (CH4892280), which showed more potent pure antagonistic activity (IC(50)=190nM, FI(5)>10,000nM). The SARs of tested compounds suggested that the length of the side chain and the substituents on the amide nitrogen are important for pure antagonistic activities.",,CN(C)C(=O)CCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,C28H47NO3,CHEMBL225147,490.0,
