comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0
18145,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1cc(-c2ccccc2)oc2ccccc12,C15H10O2,CHEMBL275638,26.1
34933,nM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C19H30O2,CHEMBL27769,0.5
46884,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,C15H10O6,CHEMBL150,55.7
47209,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,C15H10O6,CHEMBL151,18.0
95113,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1cc(-c2ccccc2)oc2ccc(Cl)cc12,C15H9ClO2,CHEMBL293478,12.6
119522,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,C15H10O5,CHEMBL309490,633.0
220354,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,C16H12O5,CHEMBL131921,4.2
221419,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,Cc1ccc2oc(-c3ccccc3)cc(=O)c2c1,C16H12O2,CHEMBL134291,3.6
226205,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,C16H12O3,CHEMBL137586,0.7
226243,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,C15H10O3,CHEMBL138649,7.1
349015,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12,C15H10O4,CHEMBL210411,1538.0
365281,nM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C22H29FO5,CHEMBL384467,194.0
390246,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,C16H12O5,CHEMBL243664,2.1
461633,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,C16H12O5,CHEMBL491174,3.2
483886,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,C16H14O3,CHEMBL476292,4077.0
555518,uM,EC150,,BAO_0000179,EC150,580459,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,F,,CHEMBL1052486,10.1016/j.bmcl.2009.06.073,19592245,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,PUBLICATION,"The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",,COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,C16H12O4,CHEMBL539131,10.3
