comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
627672,nM,EC5,,BAO_0000179,EC5,629230,Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay,B,,CHEMBL1121344,10.1016/j.bmc.2010.03.036,20381361,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCS(=O)(=O)O,C16H16F3N3O4S2,CHEMBL1095861,10000.0,,
627673,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,"Entry 0: 629230, Entry 1: 629231, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL1121344, Entry 1: CHEMBL1121345, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCS(N)(=O)=O,C16H17F3N4O3S2,CHEMBL1095862,10000.0,10000.0,
627674,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,"Entry 0: 629230, Entry 1: 629231, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL1121344, Entry 1: CHEMBL1121345, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ",,CNS(=O)(=O)CCCN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,C17H19F3N4O3S2,CHEMBL1095863,1400.0,10000.0,
627675,nM,EC5,,BAO_0000179,EC5,629230,Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay,B,,CHEMBL1121344,10.1016/j.bmc.2010.03.036,20381361,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.",,CN(C)S(=O)(=O)CCCN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,C18H21F3N4O3S2,CHEMBL1095864,110.0,,
627760,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,"Entry 0: 629230, Entry 1: 629231, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL1121344, Entry 1: CHEMBL1121345, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCS(N)(=O)=O,C15H15F3N4O3S2,CHEMBL1097855,7200.0,10000.0,
627761,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,"Entry 0: 629230, Entry 1: 629231, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL1121344, Entry 1: CHEMBL1121345, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCS(N)(=O)=O,C17H19F3N4O3S2,CHEMBL1098171,10000.0,10000.0,
627762,nM,EC5,,BAO_0000179,EC5,629231,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,B,,CHEMBL1121345,10.1016/j.bmc.2010.03.036,20381361,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.",,CC1(C)C(=O)N(c2ccc(C#N)cc2)C(=S)N1CCCS(N)(=O)=O,C15H18N4O3S2,CHEMBL1098172,10000.0,,
627763,nM,EC5,,BAO_0000179,EC5,629231,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,B,,CHEMBL1121345,10.1016/j.bmc.2010.03.036,20381361,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.",,Cc1cc(N2C(=O)C(C)(C)N(CCCS(N)(=O)=O)C2=S)ccc1C#N,C16H20N4O3S2,CHEMBL1098173,10000.0,,
627764,nM,EC5,,BAO_0000179,EC5,629231,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,B,,CHEMBL1121345,10.1016/j.bmc.2010.03.036,20381361,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.",,COc1cc(N2C(=O)C(C)(C)N(CCCS(N)(=O)=O)C2=S)ccc1C#N,C16H20N4O4S2,CHEMBL1098174,10000.0,,
631042,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccccc1,C19H14F3N3OS,CHEMBL1085883,3000.0,,
714724,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)NC(=S)N(c2ccc(C#N)c(Cl)c2)C1=O,C12H10ClN3OS,CHEMBL1288329,0.2,,
716297,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cccc(S(N)(=O)=O)c1,C18H15ClN4O3S2,CHEMBL1289887,10000.0,,
716411,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cccc(S(N)(=O)=O)c1,C19H15F3N4O3S2,CHEMBL1289999,10000.0,,
716412,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cccc(S(N)(=O)=O)n1,C17H14ClN5O3S2,CHEMBL1290000,10000.0,,
716511,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cccc(S(N)(=O)=O)n1,C18H14F3N5O3S2,CHEMBL1290098,10000.0,,
716512,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccnc(S(N)(=O)=O)c1,C18H14F3N5O3S2,CHEMBL1290099,10000.0,,
716620,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cncc(S(N)(=O)=O)c1,C17H14ClN5O3S2,CHEMBL1290206,10000.0,,
716621,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cncc(S(N)(=O)=O)c1,C18H14F3N5O3S2,CHEMBL1290207,10000.0,,
716732,nM,EC5,,BAO_0000179,EC5,687027,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,F,,CHEMBL1291498,10.1016/j.bmc.2010.10.023,21050768,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,PUBLICATION,"A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.",,CC1(C)NC(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C1=O,C13H10F3N3OS,CHEMBL1290317,1.0,,
