comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0
NOQJBXPAMJLUSS-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C16H12O2/c1-11-7-8-15-13(9-11)14(17)10-16(18-15)12-5-3-2-4-6-12/h2-10H,1H3",0.64,0.08,3.6
NVKAWKQGWWIWPM-ABEVXSGRSA-N,nM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",0.73,2.41,0.5
OGURJSOPVFCIOO-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C16H12O4/c1-19-11-7-8-13-12(9-11)14(17)15(18)16(20-13)10-5-3-2-4-6-10/h2-9,18H,1H3",0.78,0.54,10.3
QKNDCRMJDZLFEG-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C16H12O3/c1-18-12-7-8-13-14(17)10-15(19-16(13)9-12)11-5-3-2-4-6-11/h2-10H,1H3",0.70,0.29,21.9
RTIXKCRFFJGDFG-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C15H10O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-8,16-17H",0.70,1.23,1.5
TZBJGXHYKVUXJN-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H",0.63,1.35,4.4
UREBDLICKHMUKA-CXSFZGCWSA-N,nM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1",0.67,2.21,194.0
VCCRNZQBSJXYJD-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C15H10O5/c16-9-6-10(17)12-11(7-9)20-15(14(19)13(12)18)8-4-2-1-3-5-8/h1-7,16-17,19H",0.63,1.43,633.0
VHBFFQKBGNRLFZ-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.",InChI=1S/C15H10O2/c16-13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,0.63,0.29,26.1
WUADCCWRTIWANL-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",0.76,1.12,4.2
XHLOLFKZCUCROE-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C15H10O4/c16-10-6-7-12-11(8-10)13(17)14(18)15(19-12)9-4-2-1-3-5-9/h1-8,16,18H",0.70,0.90,1538.0
XRQSPUXANRGDAV-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C16H12O3/c1-18-13-8-5-9-14-16(13)12(17)10-15(19-14)11-6-3-2-4-7-11/h2-10H,1H3",0.70,0.55,5.5
XZQLSABETMKIGG-UHFFFAOYSA-N,uM,EC150,,BAO_0000179,EC150,,48045,Agonist activity at androgen receptor in human MDA-kb2 cells assessed as stimulation of luciferase activity by luciferase reporter gene assay,,,19592245,4710,10.1016/j.bmcl.2009.06.073,CHEMBL1153076,Effect of flavonoids on androgen and glucocorticoid receptors based on in vitro reporter gene assay.,"Nishizaki Y, Ishimoto Y, Hotta Y, Hosoda A, Yoshikawa H, Akamatsu M, Tamura H.","The effect of 32 flavonoids on androgen (AR) and glucocorticoid receptors (GR) was investigated using an MDA-kb2 human breast cancer cell line to predict potential AR and GR activities. Among them, 5-hydroxyflavone (7) had the highest AR antagonistic activity with an IC(50) value of 0.3 microM, whereas 6-methoxyflavone (11) had the highest induced luciferase activity with an EC(150) value of 0.7 microM. Genistein (2) and daizein (1) showed a sufficient increase of luciferase activities as their concentrations increased with EC(150) values of 4.4 and 10.1 microM, respectively. These findings provide evidence of a fundamental property of their structure-activity relationship with AR and/or GR.","InChI=1S/C16H12O3/c1-18-12-7-8-15-13(9-12)14(17)10-16(19-15)11-5-3-2-4-6-11/h2-10H,1H3",0.70,0.22,0.7
