comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
2240197,%,Activity,,BAO_0001103,Activity,1869360,Inverse agonist activity at human His-tagged RORgammaT assessed as biotinylated SRC-1 peptide recruitment at 1 uM after 1 hr by TR-FRET assay relative to control,B,,CHEMBL4370426,10.1021/acs.jmedchem.8b01181,30652849,CHEMBL4368916,"Design, Synthesis, and Biological Evaluation of Retinoic Acid-Related Orphan Receptor γt (RORγt) Agonist Structure-Based Functionality Switching Approach from In House RORγt Inverse Agonist to RORγt Agonist.",PUBLICATION,"Retinoic acid receptor-related orphan receptor γt (RORγt) agonists are expected to provide a novel class of immune-activating anticancer drugs via activation of Th17 cells and Tc17 cells. Herein, we describe a novel structure-based functionality switching approach from in house well-optimized RORγt inverse agonists to potent RORγt agonists. We succeeded in the identification of potent RORγt agonist 5 without major chemical structure change. The biochemical response was validated by molecular dynamics simulation studies that showed a helix 12 stabilization effect of RORγt agonists. These results indicate that targeting helix 12 is an attractive and novel medicinal chemistry strategy for switching existing RORγt inverse agonists to agonists.",,COc1ccc2c(n1)CCN(C(=O)CCCC(=O)O)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,C26H30FN3O5,CHEMBL4100286,-81.0,,
2262113,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1736355, Entry 1: 1736369, ","Entry 0: Activity at biotinylated HN-Avi-MBP-TCS-human RORgammat (258 to 518 residues) assessed as stimulation of biotinylated SRC-1 peptide NCOA1 (677 to 700 residues) recruitment at 3.3 uM incubated with coactivator peptide 15 mins before enzyme addition and further incubated for 1 hr by HTRF-FRET assay relative to control, Entry 1: Activity at RORgammat in human TH17 cells assessed as increase in IL17 release at 1 uM incubated for 4 days by HTRF assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4151891, Entry 1: CHEMBL4151905, ","Entry 0: 10.1021/acs.jmedchem.8b00783, Entry 1: 10.1021/acs.jmedchem.8b00783, ","Entry 0: 30095900, Entry 1: 30095900, ","Entry 0: CHEMBL4145688, Entry 1: CHEMBL4145688, ","Entry 0: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., Entry 1: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., Entry 1: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., ",,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3cccc(C#N)c3)cs2)cc1,C27H23N3O4S2,CHEMBL4159082,5.0,112.0,
2262534,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1721970, Entry 1: 1721971, ","Entry 0: Agonist activity at His tagged human RORgammat LBD (unknown origin) expressed in baculovirus infected sf9 cells assessed as biotinylated-LXXLL peptide coactivator recruitment at <0.5 uM incubated for overnight by TR-FRET Assay relative to control, Entry 1: Agonist activity at Gal4-fused DBD RORgammat LBD (unknown origin) expressed in HEK293 cells assessed as coactivator recruitment at <0.5 uM incubated for overnight in presence of ursolic acid by luciferase reporter gene Assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4136970, Entry 1: CHEMBL4136971, ","Entry 0: 10.1021/acs.jmedchem.7b01314, Entry 1: 10.1021/acs.jmedchem.7b01314, ","Entry 0: 29412659, Entry 1: 29412659, ","Entry 0: CHEMBL4130622, Entry 1: CHEMBL4130622, ","Entry 0: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., Entry 1: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., Entry 1: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., ",,COc1c(Cl)cccc1-c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2,C25H21ClF3NO6S,CHEMBL4159503,200.0,200.0,
2268091,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1736355, Entry 1: 1736369, ","Entry 0: Activity at biotinylated HN-Avi-MBP-TCS-human RORgammat (258 to 518 residues) assessed as stimulation of biotinylated SRC-1 peptide NCOA1 (677 to 700 residues) recruitment at 3.3 uM incubated with coactivator peptide 15 mins before enzyme addition and further incubated for 1 hr by HTRF-FRET assay relative to control, Entry 1: Activity at RORgammat in human TH17 cells assessed as increase in IL17 release at 1 uM incubated for 4 days by HTRF assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4151891, Entry 1: CHEMBL4151905, ","Entry 0: 10.1021/acs.jmedchem.8b00783, Entry 1: 10.1021/acs.jmedchem.8b00783, ","Entry 0: 30095900, Entry 1: 30095900, ","Entry 0: CHEMBL4145688, Entry 1: CHEMBL4145688, ","Entry 0: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., Entry 1: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., Entry 1: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., ",,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCCc3ccccc3)cs2)cc1,C27H26N2O4S2,CHEMBL4165060,26.0,84.0,
2269740,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1721970, Entry 1: 1721971, ","Entry 0: Agonist activity at His tagged human RORgammat LBD (unknown origin) expressed in baculovirus infected sf9 cells assessed as biotinylated-LXXLL peptide coactivator recruitment at <0.5 uM incubated for overnight by TR-FRET Assay relative to control, Entry 1: Agonist activity at Gal4-fused DBD RORgammat LBD (unknown origin) expressed in HEK293 cells assessed as coactivator recruitment at <0.5 uM incubated for overnight in presence of ursolic acid by luciferase reporter gene Assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4136970, Entry 1: CHEMBL4136971, ","Entry 0: 10.1021/acs.jmedchem.7b01314, Entry 1: 10.1021/acs.jmedchem.7b01314, ","Entry 0: 29412659, Entry 1: 29412659, ","Entry 0: CHEMBL4130622, Entry 1: CHEMBL4130622, ","Entry 0: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., Entry 1: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., Entry 1: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., ",,O=C(O)C1Cc2ccc(OCc3c(F)cccc3Cl)cc2N(S(=O)(=O)c2cccc(C(F)(F)F)c2)C1,C24H18ClF4NO5S,CHEMBL4166709,200.0,200.0,
2270444,%,Activity,,BAO_0001103,Activity,1736355,Activity at biotinylated HN-Avi-MBP-TCS-human RORgammat (258 to 518 residues) assessed as stimulation of biotinylated SRC-1 peptide NCOA1 (677 to 700 residues) recruitment at 3.3 uM incubated with coactivator peptide 15 mins before enzyme addition and further incubated for 1 hr by HTRF-FRET assay relative to control,B,,CHEMBL4151891,10.1021/acs.jmedchem.8b00783,30095900,CHEMBL4145688,Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design.,PUBLICATION,"Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3Oc3ccccc3)cs2)cc1,C25H22N2O4S2,CHEMBL4167413,42.0,,
2273149,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1721970, Entry 1: 1721971, ","Entry 0: Agonist activity at His tagged human RORgammat LBD (unknown origin) expressed in baculovirus infected sf9 cells assessed as biotinylated-LXXLL peptide coactivator recruitment at <0.5 uM incubated for overnight by TR-FRET Assay relative to control, Entry 1: Agonist activity at Gal4-fused DBD RORgammat LBD (unknown origin) expressed in HEK293 cells assessed as coactivator recruitment at <0.5 uM incubated for overnight in presence of ursolic acid by luciferase reporter gene Assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4136970, Entry 1: CHEMBL4136971, ","Entry 0: 10.1021/acs.jmedchem.7b01314, Entry 1: 10.1021/acs.jmedchem.7b01314, ","Entry 0: 29412659, Entry 1: 29412659, ","Entry 0: CHEMBL4130622, Entry 1: CHEMBL4130622, ","Entry 0: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., Entry 1: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., Entry 1: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., ",,C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCc1nn[nH]n1)O2)c1c(F)cccc1Cl,C27H22ClF4N5O3S,CHEMBL4170118,200.0,200.0,
2275437,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1721970, Entry 1: 1721971, ","Entry 0: Agonist activity at His tagged human RORgammat LBD (unknown origin) expressed in baculovirus infected sf9 cells assessed as biotinylated-LXXLL peptide coactivator recruitment at <0.5 uM incubated for overnight by TR-FRET Assay relative to control, Entry 1: Agonist activity at Gal4-fused DBD RORgammat LBD (unknown origin) expressed in HEK293 cells assessed as coactivator recruitment at <0.5 uM incubated for overnight in presence of ursolic acid by luciferase reporter gene Assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4136970, Entry 1: CHEMBL4136971, ","Entry 0: 10.1021/acs.jmedchem.7b01314, Entry 1: 10.1021/acs.jmedchem.7b01314, ","Entry 0: 29412659, Entry 1: 29412659, ","Entry 0: CHEMBL4130622, Entry 1: CHEMBL4130622, ","Entry 0: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., Entry 1: Retinoic Acid Receptor-Related Orphan Receptor γt (RORγt) Agonists as Potential Small Molecule Therapeutics for Cancer Immunotherapy., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., Entry 1: The recent success of PD-1/PD-L1 antibodies for advanced cancer treatment has led to the conclusion that activating the immune system can be employed to fight cancer. These results also encourage the development of small molecule immunomodulators for cancer immunotherapy. RORγt is a key transcription factor mediating Th17 cell differentiation and IL-17 production, which is able to activate CD8+ T cells and elicit antitumor efficacy. Since RORγt agonists have been shown to increase basal activity of RORγt and promote Th17 cell differentiation, development of RORγt agonists could provide a unique approach to cancer immunotherapy. In this review, we summarize RORγt sterol and synthetic agonists, analyze the common ground of their mode of actions, and discuss the potential role of RORγt agonists as small molecule therapeutics for cancer immunotherapy., ",,CCN(c1cccc(OCc2c(Cl)cccc2Cl)c1)S(=O)(=O)c1cccc(C(F)(F)F)c1,C22H18Cl2F3NO3S,CHEMBL4172406,200.0,200.0,
2276939,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1736355, Entry 1: 1736356, ","Entry 0: Activity at biotinylated HN-Avi-MBP-TCS-human RORgammat (258 to 518 residues) assessed as stimulation of biotinylated SRC-1 peptide NCOA1 (677 to 700 residues) recruitment at 3.3 uM incubated with coactivator peptide 15 mins before enzyme addition and further incubated for 1 hr by HTRF-FRET assay relative to control, Entry 1: Activity at RORgammat in human TH17 cells assessed as increase in IL17 release at 3.3 uM incubated for 4 days by HTRF assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4151891, Entry 1: CHEMBL4151892, ","Entry 0: 10.1021/acs.jmedchem.8b00783, Entry 1: 10.1021/acs.jmedchem.8b00783, ","Entry 0: 30095900, Entry 1: 30095900, ","Entry 0: CHEMBL4145688, Entry 1: CHEMBL4145688, ","Entry 0: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., Entry 1: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., Entry 1: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., ",,CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cccnc3OCc3ccccc3)cs2)cc1,C28H27N3O5S2,CHEMBL4173908,10.0,23.0,
2278711,%,Activity,,BAO_0001103,Activity,1736355,Activity at biotinylated HN-Avi-MBP-TCS-human RORgammat (258 to 518 residues) assessed as stimulation of biotinylated SRC-1 peptide NCOA1 (677 to 700 residues) recruitment at 3.3 uM incubated with coactivator peptide 15 mins before enzyme addition and further incubated for 1 hr by HTRF-FRET assay relative to control,B,,CHEMBL4151891,10.1021/acs.jmedchem.8b00783,30095900,CHEMBL4145688,Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design.,PUBLICATION,"Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCCCc3ccccc3)cs2)cc1,C28H28N2O4S2,CHEMBL4175680,17.0,,
2279853,%,Activity,,"Entry 0: BAO_0001103, Entry 1: BAO_0001103, ",Activity,"Entry 0: 1736355, Entry 1: 1736356, ","Entry 0: Activity at biotinylated HN-Avi-MBP-TCS-human RORgammat (258 to 518 residues) assessed as stimulation of biotinylated SRC-1 peptide NCOA1 (677 to 700 residues) recruitment at 3.3 uM incubated with coactivator peptide 15 mins before enzyme addition and further incubated for 1 hr by HTRF-FRET assay relative to control, Entry 1: Activity at RORgammat in human TH17 cells assessed as increase in IL17 release at 3.3 uM incubated for 4 days by HTRF assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4151891, Entry 1: CHEMBL4151892, ","Entry 0: 10.1021/acs.jmedchem.8b00783, Entry 1: 10.1021/acs.jmedchem.8b00783, ","Entry 0: 30095900, Entry 1: 30095900, ","Entry 0: CHEMBL4145688, Entry 1: CHEMBL4145688, ","Entry 0: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., Entry 1: Potent and Orally Bioavailable Inverse Agonists of RORγt Resulting from Structure-Based Design., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., Entry 1: Retinoic acid receptor related orphan receptor γt (RORγt), has been identified as the master regulator of TH17-cell function and development, making it an attractive target for the treatment of autoimmune diseases by a small-molecule approach. Herein, we describe our investigations on a series of 4-aryl-thienyl acetamides, which were guided by insights from X-ray cocrystal structures. Efforts in targeting the cofactor-recruitment site from the 4-aryl group on the thiophene led to a series of potent binders with nanomolar activity in a primary human-TH17-cell assay. The observation of a DMSO molecule binding in a subpocket outside the LBD inspired the introduction of an acetamide into the benzylic position of these compounds. Hereby, a hydrogen-bond interaction of the introduced acetamide oxygen with the backbone amide of Glu379 was established. This greatly enhanced the cellular activity of previously weakly cell-active compounds. The best compounds combined potent inhibition of IL-17 release with favorable PK in rodents, with compound 32 representing a promising starting point for future investigations., ",,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3ccccc3)cs2)cc1,C26H24N2O4S2,CHEMBL4176822,38.0,95.0,
2307842,%,Activity,,BAO_0001103,Activity,1778223,Agonist activity at human RORgamma1 expressed in HEK293 cells after 24 hrs by luciferase reporter gene assay,B,,CHEMBL4235215,10.1016/j.bmc.2018.07.038,30077610,CHEMBL4229499,Development of novel silanol-based human pregnane X receptor (PXR) agonists with improved receptor selectivity.,PUBLICATION,"Pregnane X receptor (PXR) is a ligand-dependent transcription factor that is considered to be a potential therapeutic target for multiple diseases. Herein, we report the development and structure-activity relationship studies of a new series of hPXR agonists. Focusing on our recently developed silanol-sulfonamide scaffold, we developed the potent hPXR agonist 28, which shows good selectivity over hLXRα and β, hFXR, and hRORα and γ. Examination of the structure-activity relationship suggested a possible strategy to manipulate the selectivity. Docking simulation indicated the presence of an additional binding cavity and polar contacts in the ligand-binding pocket of hPXR. This information should be helpful for the future development of more potent and selective hPXR ligands.",,CN(c1ccc([Si](C)(C)O)cc1)S(=O)(=O)c1ccccc1,C15H19NO3SSi,CHEMBL4243271,54.0,,
