comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
LKJPYSCBVHEWIU-UHFFFAOYSA-N,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, Entry 2: BAO_0000179, ",EC5,,"Entry 0: 51143, Entry 1: 51143, Entry 2: 54081, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, Entry 2: Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay, ",,,"Entry 0: 20381361, Entry 1: 20381361, Entry 2: 21050768, ","Entry 0: 3168, Entry 1: 3168, Entry 2: 8157, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, Entry 2: 10.1016/j.bmc.2010.10.023, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, Entry 2: CHEMBL1287756, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 2: Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer., ","Entry 0: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., Entry 1: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., Entry 2: Yoshino H, Sato H, Shiraishi T, Tachibana K, Emura T, Honma A, Ishikura N, Tsunenari T, Watanabe M, Nishimoto A, Nakamura R, Nakagawa T, Ohta M, Takata N, Furumoto K, Kimura K, Kawata H., ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 2: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model., ","InChI=1S/C18H14F4N2O4S/c1-17(26,10-29(27,28)14-6-3-12(19)4-7-14)16(25)24-13-5-2-11(9-23)15(8-13)18(20,21)22/h2-8,26H,10H2,1H3,(H,24,25)",0.56,-1.64,25.0,30.0,200.0
LMLKVWNRPRJMNV-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,51143,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,,,20381361,3168,10.1016/j.bmc.2010.03.036,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,"Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.","InChI=1S/C15H18N4O3S2/c1-15(2)13(20)19(12-6-4-11(10-16)5-7-12)14(23)18(15)8-3-9-24(17,21)22/h4-7H,3,8-9H2,1-2H3,(H2,17,21,22)",0.78,-1.40,10000.0,,
LOGXJEFXQHEVPZ-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,51143,Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay,,,20381361,3168,10.1016/j.bmc.2010.03.036,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,"Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.","InChI=1S/C17H16F3N7OS/c1-16(2)14(28)27(11-6-5-10(9-21)12(8-11)17(18,19)20)15(29)26(16)7-3-4-13-22-24-25-23-13/h5-6,8H,3-4,7H2,1-2H3,(H,22,23,24,25)",0.74,-1.90,10000.0,,
LZPRUZAMSHSECE-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,51143,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,,,20381361,3168,10.1016/j.bmc.2010.03.036,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,"Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.","InChI=1S/C17H19F3N4O3S2/c1-10-12(6-5-11(9-21)13(10)17(18,19)20)24-14(25)16(2,3)23(15(24)28)7-4-8-29(22,26)27/h5-6H,4,7-8H2,1-3H3,(H2,22,26,27)",0.69,-1.22,2000.0,,
MLNAKMJELBHZJF-UHFFFAOYSA-N,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,,"Entry 0: 51143, Entry 1: 51143, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ",,,"Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: 3168, Entry 1: 3168, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., Entry 1: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ","InChI=1S/C16H17F3N4O3S2/c1-15(2)13(24)23(14(27)22(15)6-3-7-28(21,25)26)11-5-4-10(9-20)12(8-11)16(17,18)19/h4-5,8H,3,6-7H2,1-2H3,(H2,21,25,26)",0.71,-1.57,10000.0,10000.0,
NMUNEMBHFZAION-UHFFFAOYSA-N,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,,"Entry 0: 51143, Entry 1: 51143, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ",,,"Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: 3168, Entry 1: 3168, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., Entry 1: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ","InChI=1S/C17H18F3N5O2S/c1-16(2)13(26)25(15(28)24(16)7-3-6-23-14(22)27)11-5-4-10(9-21)12(8-11)17(18,19)20/h4-5,8H,3,6-7H2,1-2H3,(H3,22,23,27)",0.57,-1.53,350.0,650.0,
PDYDQIVWTLVZMD-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,51143,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,,,20381361,3168,10.1016/j.bmc.2010.03.036,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,"Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.","InChI=1S/C17H19F3N4O3S2/c1-10-7-11(9-21)12(17(18,19)20)8-13(10)24-14(25)16(2,3)23(15(24)28)5-4-6-29(22,26)27/h7-8H,4-6H2,1-3H3,(H2,22,26,27)",0.69,-1.33,10000.0,,
PPVKMZOFNGBPFQ-UHFFFAOYSA-N,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,,"Entry 0: 51143, Entry 1: 51143, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ",,,"Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: 3168, Entry 1: 3168, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., Entry 1: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ","InChI=1S/C15H15F3N4O3S2/c1-14(2)12(23)22(13(26)21(14)5-6-27(20,24)25)10-4-3-9(8-19)11(7-10)15(16,17)18/h3-4,7H,5-6H2,1-2H3,(H2,20,24,25)",0.74,-1.53,7200.0,10000.0,
PSPOUNBCWIUTOP-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,51143,Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay,,,20381361,3168,10.1016/j.bmc.2010.03.036,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,"Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.","InChI=1S/C16H20N4O3S2/c1-11-9-13(6-5-12(11)10-17)20-14(21)16(2,3)19(15(20)24)7-4-8-25(18,22)23/h5-6,9H,4,7-8H2,1-3H3,(H2,18,22,23)",0.77,-1.42,10000.0,,
PUWNHUKCXUUPPH-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,54081,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,,,21050768,8157,10.1016/j.bmc.2010.10.023,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,"Yoshino H, Sato H, Shiraishi T, Tachibana K, Emura T, Honma A, Ishikura N, Tsunenari T, Watanabe M, Nishimoto A, Nakamura R, Nakagawa T, Ohta M, Takata N, Furumoto K, Kimura K, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.","InChI=1S/C18H14F3N5O3S2/c1-17(2)15(27)25(11-4-3-10(7-22)14(6-11)18(19,20)21)16(30)26(17)12-5-13(9-24-8-12)31(23,28)29/h3-6,8-9H,1-2H3,(H2,23,28,29)",0.69,-1.50,10000.0,,
PYMNZVPHYKGZHD-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,54081,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,,,21050768,8157,10.1016/j.bmc.2010.10.023,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,"Yoshino H, Sato H, Shiraishi T, Tachibana K, Emura T, Honma A, Ishikura N, Tsunenari T, Watanabe M, Nishimoto A, Nakamura R, Nakagawa T, Ohta M, Takata N, Furumoto K, Kimura K, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.","InChI=1S/C17H14ClN5O3S2/c1-17(2)15(24)22(11-4-3-10(7-19)14(18)6-11)16(27)23(17)12-5-13(9-21-8-12)28(20,25)26/h3-6,8-9H,1-2H3,(H2,20,25,26)",0.73,-1.64,10000.0,,
QEBKYJGIZZWWER-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,51143,Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay,,,20381361,3168,10.1016/j.bmc.2010.03.036,CHEMBL1158555,Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists.,"Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently.","InChI=1S/C16H16F3N3O4S2/c1-15(2)13(23)22(14(27)21(15)6-3-7-28(24,25)26)11-5-4-10(9-20)12(8-11)16(17,18)19/h4-5,8H,3,6-7H2,1-2H3,(H,24,25,26)",0.56,-1.21,10000.0,,
RIJFURMPKGXAOI-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,54081,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,,,21050768,8157,10.1016/j.bmc.2010.10.023,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,"Yoshino H, Sato H, Shiraishi T, Tachibana K, Emura T, Honma A, Ishikura N, Tsunenari T, Watanabe M, Nishimoto A, Nakamura R, Nakagawa T, Ohta M, Takata N, Furumoto K, Kimura K, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.","InChI=1S/C19H14F3N3OS/c1-18(2)16(26)24(17(27)25(18)13-6-4-3-5-7-13)14-9-8-12(11-23)15(10-14)19(20,21)22/h3-10H,1-2H3",0.71,-1.27,3000.0,,
SEQMPXNPBNAKCA-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,54081,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,,,21050768,8157,10.1016/j.bmc.2010.10.023,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,"Yoshino H, Sato H, Shiraishi T, Tachibana K, Emura T, Honma A, Ishikura N, Tsunenari T, Watanabe M, Nishimoto A, Nakamura R, Nakagawa T, Ohta M, Takata N, Furumoto K, Kimura K, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.","InChI=1S/C19H15F3N4O3S2/c1-18(2)16(27)25(12-7-6-11(10-23)15(9-12)19(20,21)22)17(30)26(18)13-4-3-5-14(8-13)31(24,28)29/h3-9H,1-2H3,(H2,24,28,29)",0.69,-1.62,10000.0,,
TYWODBAOGMISNZ-UHFFFAOYSA-N,nM,EC5,,BAO_0000179,EC5,,54081,Agonist activity at human AR expressed in human HeLa cells co-transfected with MMTV-Luc-Hyg after 48 hrs by transient-luciferase reporter gene assay,,,21050768,8157,10.1016/j.bmc.2010.10.023,CHEMBL1287756,Design and synthesis of an androgen receptor pure antagonist (CH5137291) for the treatment of castration-resistant prostate cancer.,"Yoshino H, Sato H, Shiraishi T, Tachibana K, Emura T, Honma A, Ishikura N, Tsunenari T, Watanabe M, Nishimoto A, Nakamura R, Nakagawa T, Ohta M, Takata N, Furumoto K, Kimura K, Kawata H.","A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of castration-resistant prostate cancer. Since CH4933468, which we reported previously, had a problem with agonist metabolites, novel thiohydantoin derivatives were identified by applying two strategies. One was the replacement of the alkylsulfonamide moiety by a phenylsulfonamide to avoid the production of agonist metabolites. The other was the replacement of the phenyl ring with a pyridine ring to improve in vivo potency and reduce hERG affinity. Pharmacological assays indicated that CH5137291 (17b) was a potent AR pure antagonist which did not produce the agonist metabolite. Moreover, CH5137291 completely inhibited in vivo tumor growth of LNCaP-BC2, a castration-resistant prostate cancer model.","InChI=1S/C18H15ClN4O3S2/c1-18(2)16(24)22(12-7-6-11(10-20)15(19)9-12)17(27)23(18)13-4-3-5-14(8-13)28(21,25)26/h3-9H,1-2H3,(H2,21,25,26)",0.74,-1.76,10000.0,,
WGCJJIBXHZNEPP-UHFFFAOYSA-N,nM,EC5,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",EC5,,"Entry 0: 51143, Entry 1: 51143, ","Entry 0: Activity at human AR expressed in human HeLa cells after 48 hrs by transient-luciferase reporter gene assay, Entry 1: Activity at human AR expressed in human HeLa cells after 48 hrs by stable-luciferase reporter gene assay, ",,,"Entry 0: 20381361, Entry 1: 20381361, ","Entry 0: 3168, Entry 1: 3168, ","Entry 0: 10.1016/j.bmc.2010.03.036, Entry 1: 10.1016/j.bmc.2010.03.036, ","Entry 0: CHEMBL1158555, Entry 1: CHEMBL1158555, ","Entry 0: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., Entry 1: Structure-activity relationships of bioisosteric replacement of the carboxylic acid in novel androgen receptor pure antagonists., ","Entry 0: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., Entry 1: Yoshino H, Sato H, Tachibana K, Shiraishi T, Nakamura M, Ohta M, Ishikura N, Nagamuta M, Onuma E, Nakagawa T, Arai S, Ahn KH, Jung KY, Kawata H., ","Entry 0: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., Entry 1: A series of 5,5-dimethylthiohydantoin derivatives were synthesized and evaluated for androgen receptor pure antagonistic activities for the treatment of hormone refractory prostate cancer. CH4933468 (32d) with a sulfonamide side chain not only exhibited antagonistic activity with no agonistic activity in the reporter gene assay but also inhibited the growth of bicalutamide-resistant cell lines. This compound also inhibited tumor growth of the LNCaP xenograft in mice dose-dependently., ","InChI=1S/C17H16F3N3O3S/c1-16(2)14(26)23(15(27)22(16)7-3-4-13(24)25)11-6-5-10(9-21)12(8-11)17(18,19)20/h5-6,8H,3-4,7H2,1-2H3,(H,24,25)",0.77,-1.14,10000.0,10000.0,
