comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0
MQLPIBXCLWOSHB-YPZLOKHQSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,123161,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,,,36070471,12481,10.1021/acs.jmedchem.2c01164,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.","Wang A, Luo X, Wang Y, Meng X, Lu Z, Yang Y.","Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.","InChI=1S/C28H34N4O/c1-27-11-7-21(31-26(33)19-9-13-29-14-10-19)17-20(27)3-4-22-23-5-6-25(32-16-15-30-18-32)28(23,2)12-8-24(22)27/h3,6,9-10,13-16,18,21-24H,4-5,7-8,11-12,17H2,1-2H3,(H,31,33)/t21-,22-,23-,24-,27-,28-/m0/s1",0.64,0.38,235.0
MSSXYEYNLVCBJI-FQEVSTJZSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C21H16F4N4O2/c1-20(31,12-29-11-15(10-27-29)13-2-5-16(22)6-3-13)19(30)28-17-7-4-14(9-26)18(8-17)21(23,24)25/h2-8,10-11,31H,12H2,1H3,(H,28,30)/t20-/m0/s1",0.60,-1.68,0.86
MWXOATJERWOEPV-LWHNIQRHSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,123161,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,,,36070471,12481,10.1021/acs.jmedchem.2c01164,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.","Wang A, Luo X, Wang Y, Meng X, Lu Z, Yang Y.","Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.","InChI=1S/C30H36N4O/c1-19-14-21(17-31-16-19)25-6-7-26-24-5-4-22-15-23(34-28(35)20-10-13-32-33-18-20)8-11-29(22,2)27(24)9-12-30(25,26)3/h4,6,10,13-14,16-18,23-24,26-27H,5,7-9,11-12,15H2,1-3H3,(H,34,35)/t23-,24-,26-,27-,29-,30+/m0/s1",0.57,0.74,11.78
NEBMTWTXGUUKSS-AWEZNQCLSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C15H12ClF3N4O2/c1-14(25,8-23-7-10(16)6-21-23)13(24)22-11-3-2-9(5-20)12(4-11)15(17,18)19/h2-4,6-7,25H,8H2,1H3,(H,22,24)/t14-/m0/s1",0.86,-1.89,0.97
NNHYEPKKSSZIFG-AWEZNQCLSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C16H12F6N4O2/c1-14(28,8-26-7-10(6-24-26)15(17,18)19)13(27)25-11-3-2-9(5-23)12(4-11)16(20,21)22/h2-4,6-7,28H,8H2,1H3,(H,25,27)/t14-/m0/s1",0.76,-1.49,0.29
PAFKTGFSEFKSQG-PAASFTFBSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,123161,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,,,36070471,12481,10.1021/acs.jmedchem.2c01164,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.","Wang A, Luo X, Wang Y, Meng X, Lu Z, Yang Y.","Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.","InChI=1S/C26H32N2O/c1-25-13-11-18(29)15-17(25)7-8-19-20-9-10-24(26(20,2)14-12-21(19)25)28-16-27-22-5-3-4-6-23(22)28/h3-7,10,16,18-21,29H,8-9,11-15H2,1-2H3/t18-,19-,20-,21-,25-,26-/m0/s1",0.63,1.18,10.41
PLYZMJXXOPVZLJ-ZDUSSCGKSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C14H11F4N5O2/c1-13(25,7-23-6-8(15)4-21-23)12(24)22-9-2-10(14(16,17)18)11(3-19)20-5-9/h2,4-6,25H,7H2,1H3,(H,22,24)/t13-/m0/s1",0.81,-1.64,0.88
QXULXBUICMCOKS-PRRVXOGTSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,123161,Induction of AR degradation in human LNCap cells incubated for 24 hrs by sandwich ELISA analysis,,,36070471,12481,10.1021/acs.jmedchem.2c01164,CHEMBL5113526,"Design, Synthesis, and Biological Evaluation of Androgen Receptor Degrading and Antagonizing Bifunctional Steroidal Analogs for the Treatment of Advanced Prostate Cancer.","Wang A, Luo X, Wang Y, Meng X, Lu Z, Yang Y.","Metastatic castration-resistant prostate cancer (mCRPC) with high mortality has seriously threatened men's health. Bifunctional agents simultaneously degrade and antagonize androgen receptor (AR), display robust AR signaling pathway blockade, and show the therapeutic prospect for mCRPC. Herein, systemic structural modifications on the C-3, C-6, and C-17 positions of galeterone led to the discovery of <b>67-b</b> with the dual functions of AR antagonism and degradation. <i>In vitro</i>, <b>67-b</b> exhibited excellent antiproliferative activity and potent AR degradation activity in different PCa cells (LNCaP and 22RV1), as well as outstanding antagonistic activity against wild-type and mutant (W741L, T877A, and F876L) ARs. <i>In vivo</i>, <b>67-b</b> effectively inhibited the growth of hormone-sensitive organs in the Hershberger assay and exhibited tumor regression in the enzalutamide-resistant (c4-2b-ENZ) xenograft model. These results confirmed <b>67-b</b> to be a promising AR degrader and antagonist for the treatment of mCRPC patients.","InChI=1S/C30H36N4O2/c1-29-11-8-22(34-28(35)19-10-13-32-33-17-19)15-21(29)4-5-24-26-7-6-25(30(26,2)12-9-27(24)29)20-14-23(36-3)18-31-16-20/h4,6,10,13-14,16-18,22,24,26-27H,5,7-9,11-12,15H2,1-3H3,(H,34,35)/t22-,24-,26-,27-,29-,30+/m0/s1",0.57,0.77,38.39
RJKNGSHMZNYUDQ-AWEZNQCLSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C15H11BrF4N4O2/c1-14(26,7-24-6-11(16)12(17)23-24)13(25)22-9-3-2-8(5-21)10(4-9)15(18,19)20/h2-4,6,26H,7H2,1H3,(H,22,25)/t14-/m0/s1",0.72,-1.58,0.86
SVYWGKRGMNOVSP-DEOSSOPVSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C25H21F3N4O3/c1-24(35,23(34)31-21-10-9-19(13-29)22(12-21)25(26,27)28)16-32-15-20(14-30-32)18-7-5-17(6-8-18)4-2-3-11-33/h5-10,12,14-15,33,35H,3,11,16H2,1H3,(H,31,34)/t24-/m0/s1",0.47,-1.31,0.97
UFQDJYUUEVLDSX-AWEZNQCLSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C16H12F6N4O2/c1-14(28,8-26-5-4-12(25-26)16(20,21)22)13(27)24-10-3-2-9(7-23)11(6-10)15(17,18)19/h2-6,28H,8H2,1H3,(H,24,27)/t14-/m0/s1",0.76,-1.60,0.73
VPINQEFVSVMLJX-AWEZNQCLSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C15H12F4N4O2/c1-14(25,8-23-5-4-12(16)22-23)13(24)21-10-3-2-9(7-20)11(6-10)15(17,18)19/h2-6,25H,8H2,1H3,(H,21,24)/t14-/m0/s1",0.82,-1.59,0.47
YDRMSDHDYRAUBR-AWEZNQCLSA-N,uM,DC50,,BAO_0000179,DC50,DEGRADER,117548,Induction of androgen receptor T877A mutant degradation in human LNCaP cells measured after 24 hrs in presence of AR agonist R1881 by Western blot analysis,,,33095584,12665,10.1021/acs.jmedchem.0c00943,CHEMBL4673256,Pyrazol-1-yl-propanamides as SARD and Pan-Antagonists for the Treatment of Enzalutamide-Resistant Prostate Cancer.,"He Y,Hwang DJ,Ponnusamy S,Thiyagarajan T,Mohler ML,Narayanan R,Miller DD","We report herein the design, synthesis, and pharmacological characterization of a library of novel aryl pyrazol-1-yl-propanamides as selective androgen receptor degraders (SARDs) and pan-antagonists that exert broad-scope AR antagonism. Pharmacological evaluation demonstrated that introducing a pyrazole moiety as the B-ring structural element in the common A-ring-linkage-B-ring nonsteroidal antiandrogens' general pharmacophore allowed the development of a new scaffold of small molecules with unique SARD and pan-antagonist activities even compared to our recently published AF-1 binding SARDs such as UT-155 (9) and UT-34 (10). Novel B-ring pyrazoles exhibited potent AR antagonist activities, including promising distribution, metabolism, and pharmacokinetic properties, and broad-spectrum AR antagonist properties, including potent in vivo antitumor activity. 26a was able to induce an 80% tumor growth inhibition of xenografts derived from the enzalutamide-resistant (Enz-R) VCaP cell line. These results represent an advancement toward the development of novel AR antagonists for the treatment of Enz-R prostate cancer.","InChI=1S/C15H12F4N4O2/c1-14(25,8-23-7-10(16)6-21-23)13(24)22-11-3-2-9(5-20)12(4-11)15(17,18)19/h2-4,6-7,25H,8H2,1H3,(H,22,24)/t14-/m0/s1",0.82,-1.70,0.74
