comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0
FADFKAIJDZZPGX-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C35H33F3N8O7S/c1-34(2)32(51)45(22-9-8-20(17-39)24(16-22)35(36,37)38)33(54)44(34)13-4-12-43-18-21(41-42-43)19-52-14-5-15-53-26-7-3-6-23-28(26)31(50)46(30(23)49)25-10-11-27(47)40-29(25)48/h3,6-9,16,18,25H,4-5,10-15,19H2,1-2H3,(H,40,47,48)",0.15,-1.19,74.53
FFDREINVDKTNGF-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C34H32F3N9O7S/c1-33(2)31(51)45(21-7-6-19(15-38)23(14-21)34(35,36)37)32(54)44(33)18-43-16-20(41-42-43)17-53-13-12-52-11-10-39-24-5-3-4-22-27(24)30(50)46(29(22)49)25-8-9-26(47)40-28(25)48/h3-7,14,16,25,39H,8-13,17-18H2,1-2H3,(H,40,47,48)",0.15,-1.32,61.47
HCRWWIFBSCNBTI-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C34H31F3N8O9/c1-33(2)31(50)44(21-7-6-19(15-38)23(14-21)34(35,36)37)32(51)43(33)18-42-16-20(40-41-42)17-53-11-10-52-12-13-54-25-5-3-4-22-27(25)30(49)45(29(22)48)24-8-9-26(46)39-28(24)47/h3-7,14,16,24H,8-13,17-18H2,1-2H3,(H,39,46,47)",0.15,-1.14,42.17
HXDXNFFZWFYMNA-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C38H39F3N8O9S/c1-37(2)35(54)48(25-8-7-23(20-42)27(19-25)38(39,40)41)36(59)47(37)12-4-11-46-21-24(44-45-46)22-57-16-15-55-13-14-56-17-18-58-29-6-3-5-26-31(29)34(53)49(33(26)52)28-9-10-30(50)43-32(28)51/h3,5-8,19,21,28H,4,9-18,22H2,1-2H3,(H,43,50,51)",0.11,-1.14,76.46
ITZNDLNXAVOWOV-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C41H45F3N8O11/c1-40(2)38(57)51(28-9-8-26(23-45)30(22-28)41(42,43)44)39(58)50(40)13-4-3-12-49-24-27(47-48-49)25-62-19-18-60-15-14-59-16-17-61-20-21-63-32-7-5-6-29-34(32)37(56)52(36(29)55)31-10-11-33(53)46-35(31)54/h5-9,22,24,31H,3-4,10-21,25H2,1-2H3,(H,46,53,54)",0.09,-1.02,36.3
JBPGSEXXDJRVMF-NRFANRHFSA-N,%,RBA,,BAO_0000179,RBA,,57786,Displacement of [3H]MIB from GST-tagged wild type recombinant androgen receptor ligand binding domain after 18 hrs by scintillation counting relative to dihydrotestosterone,,379570,21506597,3976,10.1021/jm2000097,CHEMBL1782015,Unexpected binding orientation of bulky-B-ring anti-androgens and implications for future drug targets.,"Duke CB, Jones A, Bohl CE, Dalton JT, Miller DD.","Several new androgen receptor antagonists were synthesized and found to have varying activities across typically anti-androgen resistant mutants (Thr877 → Ala and Trp741 → Leu) and markedly improved potency over previously reported pan-antagonists. X-ray crystallography of a new anti-androgen in an androgen receptor mutant (Thr877 → Ala) shows that the receptor can accommodate the added bulk presented by phenyl to naphthyl substitution, casting doubt on previous reports of predicted binding orientation and the causes of antagonism in bulky-B-ring antagonists.","InChI=1S/C22H17F3N2O3/c1-21(29,13-30-19-8-4-6-14-5-2-3-7-17(14)19)20(28)27-16-10-9-15(12-26)18(11-16)22(23,24)25/h2-11,29H,13H2,1H3,(H,27,28)/t21-/m0/s1",0.64,-1.16,0.97
JNGVJMBLXIUVRD-SFHVURJKSA-N,%,RBA,,BAO_0000179,RBA,,57786,Displacement of [3H]MIB from GST-tagged wild type recombinant androgen receptor ligand binding domain after 18 hrs by scintillation counting relative to dihydrotestosterone,,379570,21506597,3976,10.1021/jm2000097,CHEMBL1782015,Unexpected binding orientation of bulky-B-ring anti-androgens and implications for future drug targets.,"Duke CB, Jones A, Bohl CE, Dalton JT, Miller DD.","Several new androgen receptor antagonists were synthesized and found to have varying activities across typically anti-androgen resistant mutants (Thr877 → Ala and Trp741 → Leu) and markedly improved potency over previously reported pan-antagonists. X-ray crystallography of a new anti-androgen in an androgen receptor mutant (Thr877 → Ala) shows that the receptor can accommodate the added bulk presented by phenyl to naphthyl substitution, casting doubt on previous reports of predicted binding orientation and the causes of antagonism in bulky-B-ring antagonists.","InChI=1S/C19H14F3N3O3/c1-18(27,11-28-15-6-2-12(9-23)3-7-15)17(26)25-14-5-4-13(10-24)16(8-14)19(20,21)22/h2-8,27H,11H2,1H3,(H,25,26)/t18-/m0/s1",0.82,-1.37,5.5
JUHXYCBNJLFZAA-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C35H33F3N8O8/c1-34(2)32(51)45(22-9-8-20(17-39)24(16-22)35(36,37)38)33(52)44(34)13-4-12-43-18-21(41-42-43)19-53-14-5-15-54-26-7-3-6-23-28(26)31(50)46(30(23)49)25-10-11-27(47)40-29(25)48/h3,6-9,16,18,25H,4-5,10-15,19H2,1-2H3,(H,40,47,48)",0.15,-1.13,72.92
JZKNFKSDJWRCQR-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C40H43F3N8O10S/c1-39(2)37(56)50(27-8-7-25(22-44)29(21-27)40(41,42)43)38(62)49(39)12-4-11-48-23-26(46-47-48)24-60-18-17-58-14-13-57-15-16-59-19-20-61-31-6-3-5-28-33(31)36(55)51(35(28)54)30-9-10-32(52)45-34(30)53/h3,5-8,21,23,30H,4,9-20,24H2,1-2H3,(H,45,52,53)",0.09,-1.08,72.19
KVNKKZCEOHGSSB-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C37H37F3N8O9/c1-36(2)34(53)47(24-9-8-22(19-41)26(18-24)37(38,39)40)35(54)46(36)13-4-3-12-45-20-23(43-44-45)21-56-15-14-55-16-17-57-28-7-5-6-25-30(28)33(52)48(32(25)51)27-10-11-29(49)42-31(27)50/h5-9,18,20,27H,3-4,10-17,21H2,1-2H3,(H,42,49,50)",0.13,-1.13,47.26
LKJPYSCBVHEWIU-KRWDZBQOSA-N,%,RBA,,BAO_0000179,RBA,,38588,Displacement of [3H]DHT from androgen receptor,,,18303829,1799,10.1021/jm701264d,CHEMBL1142360,Synthesis and structure-activity relationships of the first ferrocenyl-aryl-hydantoin derivatives of the nonsteroidal antiandrogen nilutamide.,"Payen O, Top S, Vessières A, Brulé E, Plamont MA, McGlinchey MJ, Müller-Bunz H, Jaouen G.","We present here the first synthesis of organometallic complexes derived from the nonsteroidal antiandrogen nilutamide, bearing a ferrocenyl substituent at position N(1) or at C(5) of the hydantoin ring; for comparison, we also describe the C(5) p-anisyl organic analogue. All of these complexes retain a modest affinity for the androgen receptor. The N-substituted complexes show a weak or moderate antiproliferative effect (IC 50 around 68 microM) on hormone-dependent and -independent prostate cancer cells, while the C(5)-substituted compounds exhibit toxicity levels 10 times higher (IC 50 around 5.4 microM). This strong antiproliferative effect is probably due to a structural effect linked to the aromatic character of the ferrocene rather than to its organometallic feature. In addition, it seems connected to a cytotoxic effect rather than an antihormonal one. These results open the way toward a new family of molecules that are active against both hormone-dependent and hormone-independent prostate cancer cells.","InChI=1S/C18H14F4N2O4S/c1-17(26,10-29(27,28)14-6-3-12(19)4-7-14)16(25)24-13-5-2-11(9-23)15(8-13)18(20,21)22/h2-8,26H,10H2,1H3,(H,24,25)/t17-/m0/s1",0.56,-1.64,0.29
LKJPYSCBVHEWIU-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,,57786,Displacement of [3H]MIB from GST-tagged wild type recombinant androgen receptor ligand binding domain after 18 hrs by scintillation counting relative to dihydrotestosterone,,379570,21506597,3976,10.1021/jm2000097,CHEMBL1782015,Unexpected binding orientation of bulky-B-ring anti-androgens and implications for future drug targets.,"Duke CB, Jones A, Bohl CE, Dalton JT, Miller DD.","Several new androgen receptor antagonists were synthesized and found to have varying activities across typically anti-androgen resistant mutants (Thr877 → Ala and Trp741 → Leu) and markedly improved potency over previously reported pan-antagonists. X-ray crystallography of a new anti-androgen in an androgen receptor mutant (Thr877 → Ala) shows that the receptor can accommodate the added bulk presented by phenyl to naphthyl substitution, casting doubt on previous reports of predicted binding orientation and the causes of antagonism in bulky-B-ring antagonists.","InChI=1S/C18H14F4N2O4S/c1-17(26,10-29(27,28)14-6-3-12(19)4-7-14)16(25)24-13-5-2-11(9-23)15(8-13)18(20,21)22/h2-8,26H,10H2,1H3,(H,24,25)",0.56,-1.64,0.69
LLUGVXVYDBEAJK-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C35H34F3N9O6/c1-34(2)32(52)46(22-11-10-20(18-39)24(17-22)35(36,37)38)33(53)45(34)16-4-3-15-44-19-21(42-43-44)7-6-14-40-25-9-5-8-23-28(25)31(51)47(30(23)50)26-12-13-27(48)41-29(26)49/h5,8-11,17,19,26,40H,3-4,6-7,12-16H2,1-2H3,(H,41,48,49)",0.16,-1.21,56.35
LVJILPHYKDCDBK-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C37H37F3N8O8/c1-36(2)34(53)47(24-11-10-22(19-41)26(18-24)37(38,39)40)35(54)46(36)15-5-3-4-14-45-20-23(43-44-45)21-55-16-7-17-56-28-9-6-8-25-30(28)33(52)48(32(25)51)27-12-13-29(49)42-31(27)50/h6,8-11,18,20,27H,3-5,7,12-17,21H2,1-2H3,(H,42,49,50)",0.13,-1.08,73.41
NBCSNDJFDISCQT-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C39H41F3N8O10/c1-38(2)36(55)49(26-9-8-24(21-43)28(20-26)39(40,41)42)37(56)48(38)13-4-3-12-47-22-25(45-46-47)23-59-17-16-57-14-15-58-18-19-60-30-7-5-6-27-32(30)35(54)50(34(27)53)29-10-11-31(51)44-33(29)52/h5-9,20,22,29H,3-4,10-19,23H2,1-2H3,(H,44,51,52)",0.10,-1.07,45.78
NVKAWKQGWWIWPM-ABEVXSGRSA-N,%,RBA,,BAO_0000179,RBA,,57786,Displacement of [3H]MIB from GST-tagged wild type recombinant androgen receptor ligand binding domain after 18 hrs by scintillation counting relative to dihydrotestosterone,,379570,21506597,3976,10.1021/jm2000097,CHEMBL1782015,Unexpected binding orientation of bulky-B-ring anti-androgens and implications for future drug targets.,"Duke CB, Jones A, Bohl CE, Dalton JT, Miller DD.","Several new androgen receptor antagonists were synthesized and found to have varying activities across typically anti-androgen resistant mutants (Thr877 → Ala and Trp741 → Leu) and markedly improved potency over previously reported pan-antagonists. X-ray crystallography of a new anti-androgen in an androgen receptor mutant (Thr877 → Ala) shows that the receptor can accommodate the added bulk presented by phenyl to naphthyl substitution, casting doubt on previous reports of predicted binding orientation and the causes of antagonism in bulky-B-ring antagonists.","InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",0.73,2.41,100.0
NZFDFNROHWLHHX-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,DEGRADER,121075,Binding affinity to GST-tagged AR ligand binding domain (unknown origin) at 10 uM measured after 4 hrs by competitive fluorimetric binding assay relative to testosterone,,,34364224,116331,10.1016/j.bmc.2021.116331,CHEMBL4834485,"Designed, synthesized and biological evaluation of proteolysis targeting chimeras (PROTACs) as AR degraders for prostate cancer treatment.","Liang JJ, Xie H, Yang RH, Wang N, Zheng ZJ, Zhou C, Wang YL, Wang ZJ, Liu HM, Shan LH, Ke Y.","As a continuation of our research on developing potent and potentially safe androgen receptor (AR) degrader, a series of novel proteolysis targeting chimeras (PROTACs) containing the phthalimide degrons with different linker were designed, synthesized and evaluated for their AR degradation activity against LNCaP (AR+) cell line. Most of the synthesized compounds displayed moderate to satisfactory AR binding affinity and might lead to antagonist activity against AR. Among them, compound A16 exhibited the best AR binding affinity (85%) and degradation activity against AR. Due to the strong fluorescence properties of pomalidomide derivatives, B10 was found to be effectively internalized and visualized in LNCaP (AR + ) cells than PC-3 (AR-) cells. Moreover, the molecular docking of A16 with AR and the active site of DDB1-CRBN E3 ubiquitin ligase complex provides guidance to design new PROTAC degrons targeting AR for prostate cancer therapy. These results represent a step toward the development of novel and improved AR PROTACs.","InChI=1S/C36H35F3N8O10/c1-35(2)33(52)46(23-7-6-21(17-40)25(16-23)36(37,38)39)34(53)45(35)20-44-18-22(42-43-44)19-56-13-12-54-10-11-55-14-15-57-27-5-3-4-24-29(27)32(51)47(31(24)50)26-8-9-28(48)41-30(26)49/h3-7,16,18,26H,8-15,19-20H2,1-2H3,(H,41,48,49)",0.13,-1.08,48.64
OTEZLCVOLQVBOH-UHFFFAOYSA-N,%,RBA,,BAO_0000179,RBA,,38588,Displacement of [3H]DHT from androgen receptor,,,18303829,1799,10.1021/jm701264d,CHEMBL1142360,Synthesis and structure-activity relationships of the first ferrocenyl-aryl-hydantoin derivatives of the nonsteroidal antiandrogen nilutamide.,"Payen O, Top S, Vessières A, Brulé E, Plamont MA, McGlinchey MJ, Müller-Bunz H, Jaouen G.","We present here the first synthesis of organometallic complexes derived from the nonsteroidal antiandrogen nilutamide, bearing a ferrocenyl substituent at position N(1) or at C(5) of the hydantoin ring; for comparison, we also describe the C(5) p-anisyl organic analogue. All of these complexes retain a modest affinity for the androgen receptor. The N-substituted complexes show a weak or moderate antiproliferative effect (IC 50 around 68 microM) on hormone-dependent and -independent prostate cancer cells, while the C(5)-substituted compounds exhibit toxicity levels 10 times higher (IC 50 around 5.4 microM). This strong antiproliferative effect is probably due to a structural effect linked to the aromatic character of the ferrocene rather than to its organometallic feature. In addition, it seems connected to a cytotoxic effect rather than an antihormonal one. These results open the way toward a new family of molecules that are active against both hormone-dependent and hormone-independent prostate cancer cells.","InChI=1S/C26H14F6N4O3/c1-39-19-8-5-16(6-9-19)24(17-4-2-14(12-33)20(10-17)25(27,28)29)22(37)36(23(38)35-24)18-7-3-15(13-34)21(11-18)26(30,31)32/h2-11H,1H3,(H,35,38)",0.35,-0.97,0.041
